Time	UM	UM_score	Opponent_score	Opponent	Opponent_abbr	Minutes	Seconds	UM_fastbreak	UM_in_the_paint	Opponent_fastbreak	Opponent_in_the_paint	UM_event	UM_event_player	Opponent_event	Opponent_event_player	Half	MANUEL,KENDAL	PRIDGETT,SAYEED	FALLS,TIMMY	EGUN,EDDY	OWENS,KYLE	ANDERSON,MACK	CARTER-HOLLI,DERRICK	VAZQUEZ,JOSH	MANUEL,KENDAL_mins_since_rest	PRIDGETT,SAYEED_mins_since_rest	FALLS,TIMMY_mins_since_rest	EGUN,EDDY_mins_since_rest	OWENS,KYLE_mins_since_rest	ANDERSON,MACK_mins_since_rest	CARTER-HOLLI,DERRICK_mins_since_rest	VAZQUEZ,JOSH_mins_since_rest	Home_away	Date	SAMUELSON,JARED	SAMUELSON,JARED_mins_since_rest	SELCUK,YAGIZHAN	SELCUK,YAGIZHAN_mins_since_rest	JONES,PETER	JONES,PETER_mins_since_rest
19:39	GOOD JUMPER by PRIDGETT,SAYEED	2	0		STAN	19	39	False	False	False	False	GOOD JUMPER	PRIDGETT,SAYEED			1	1	1	0.0	0.0	1.0	1.0	0	1	0.35	0.35	0.0	0.0	0.35	0.35	0.0	0.35	Away	11/06/19						
19:13		2	0	MISS JUMPER by TERRY,TYRELL	STAN	19	13	False	False	False	False			MISS JUMPER	TERRY,TYRELL	1	1	1	0.0	0.0	1.0	1.0	0	1	0.7833333333333333	0.7833333333333333	0.0	0.0	0.7833333333333333	0.7833333333333333	0.0	0.7833333333333333	Away	11/06/19						
19:13	REBOUND DEF by MANUEL,KENDAL	2	0		STAN	19	13	False	False	False	False	REBOUND DEF	MANUEL,KENDAL			1	1	1	0.0	0.0	1.0	1.0	0	1	0.7833333333333333	0.7833333333333333	0.0	0.0	0.7833333333333333	0.7833333333333333	0.0	0.7833333333333333	Away	11/06/19						
19:05	TURNOVER by MANUEL,KENDAL	2	0		STAN	19	05	False	False	False	False	TURNOVER	MANUEL,KENDAL			1	1	1	0.0	0.0	1.0	1.0	0	1	0.9166666666666666	0.9166666666666666	0.0	0.0	0.9166666666666666	0.9166666666666666	0.0	0.9166666666666666	Away	11/06/19						
19:05		2	0	STEAL by TERRY,TYRELL	STAN	19	05	False	False	False	False			STEAL	TERRY,TYRELL	1	1	1	0.0	0.0	1.0	1.0	0	1	0.9166666666666666	0.9166666666666666	0.0	0.0	0.9166666666666666	0.9166666666666666	0.0	0.9166666666666666	Away	11/06/19						
19:00		2	0	MISS LAYUP by TERRY,TYRELL	STAN	19	00	False	False	False	False			MISS LAYUP	TERRY,TYRELL	1	1	1	0.0	0.0	1.0	1.0	0	1	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	Away	11/06/19						
19:00	BLOCK by PRIDGETT,SAYEED	2	0		STAN	19	00	False	False	False	False	BLOCK	PRIDGETT,SAYEED			1	1	1	0.0	0.0	1.0	1.0	0	1	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	Away	11/06/19						
19:00	REBOUND DEF by VAZQUEZ,JOSH	2	0		STAN	19	00	False	False	False	False	REBOUND DEF	VAZQUEZ,JOSH			1	1	1	0.0	0.0	1.0	1.0	0	1	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	Away	11/06/19						
18:44	MISS LAYUP by ANDERSON,MACK	2	0		STAN	18	44	False	False	False	False	MISS LAYUP	ANDERSON,MACK			1	1	1	0.0	0.0	1.0	1.0	0	1	1.2666666666666666	1.2666666666666666	0.0	0.0	1.2666666666666666	1.2666666666666666	0.0	1.2666666666666666	Away	11/06/19						
18:44		2	0	BLOCK by KISUNAS,LUKAS	STAN	18	44	False	False	False	False			BLOCK	KISUNAS,LUKAS	1	1	1	0.0	0.0	1.0	1.0	0	1	1.2666666666666666	1.2666666666666666	0.0	0.0	1.2666666666666666	1.2666666666666666	0.0	1.2666666666666666	Away	11/06/19						
18:44		2	0	REBOUND DEF by TERRY,TYRELL	STAN	18	44	False	False	False	False			REBOUND DEF	TERRY,TYRELL	1	1	1	0.0	0.0	1.0	1.0	0	1	1.2666666666666666	1.2666666666666666	0.0	0.0	1.2666666666666666	1.2666666666666666	0.0	1.2666666666666666	Away	11/06/19						
18:31	FOUL by OWENS,KYLE	2	0		STAN	18	31	False	False	False	False	FOUL	OWENS,KYLE			1	1	1	0.0	0.0	1.0	1.0	0	1	1.4833333333333334	1.4833333333333334	0.0	0.0	1.4833333333333334	1.4833333333333334	0.0	1.4833333333333334	Away	11/06/19						
18:23	FOUL by ANDERSON,MACK	2	0		STAN	18	23	False	False	False	False	FOUL	ANDERSON,MACK			1	1	1	0.0	0.0	1.0	1.0	0	1	1.6166666666666667	1.6166666666666667	0.0	0.0	1.6166666666666667	1.6166666666666667	0.0	1.6166666666666667	Away	11/06/19						
18:23	SUB IN by CARTER-HOLLI,DERRICK	2	0		STAN	18	23	False	False	False	False	SUB IN	CARTER-HOLLI,DERRICK			1	1	1	0.0	0.0	1.0	1.0	1	1	1.6166666666666667	1.6166666666666667	0.0	0.0	1.6166666666666667	1.6166666666666667	0.0	1.6166666666666667	Away	11/06/19						
18:23	SUB OUT by ANDERSON,MACK	2	0		STAN	18	23	False	False	False	False	SUB OUT	ANDERSON,MACK			1	1	1	0.0	0.0	1.0	0.0	1	1	1.6166666666666667	1.6166666666666667	0.0	0.0	1.6166666666666667	0.0	0.0	1.6166666666666667	Away	11/06/19						
18:06		2	0	MISS JUMPER by SILVA,OSCAR DA	STAN	18	06	False	False	False	False			MISS JUMPER	SILVA,OSCAR DA	1	1	1	0.0	0.0	1.0	0.0	1	1	1.9	1.9	0.0	0.0	1.9	0.0	0.2833333333333333	1.9	Away	11/06/19						
18:06	REBOUND DEF by CARTER-HOLLI,DERRICK	2	0		STAN	18	06	False	False	False	False	REBOUND DEF	CARTER-HOLLI,DERRICK			1	1	1	0.0	0.0	1.0	0.0	1	1	1.9	1.9	0.0	0.0	1.9	0.0	0.2833333333333333	1.9	Away	11/06/19						
17:38	MISS JUMPER by VAZQUEZ,JOSH	2	0		STAN	17	38	False	False	False	False	MISS JUMPER	VAZQUEZ,JOSH			1	1	1	0.0	0.0	1.0	0.0	1	1	2.3666666666666667	2.3666666666666667	0.0	0.0	2.3666666666666667	0.0	0.75	2.3666666666666667	Away	11/06/19						
17:38		2	0	REBOUND DEF by KISUNAS,LUKAS	STAN	17	38	False	False	False	False			REBOUND DEF	KISUNAS,LUKAS	1	1	1	0.0	0.0	1.0	0.0	1	1	2.3666666666666667	2.3666666666666667	0.0	0.0	2.3666666666666667	0.0	0.75	2.3666666666666667	Away	11/06/19						
17:13		2	0	MISS LAYUP by WILLS,BRYCE	STAN	17	13	False	False	False	False			MISS LAYUP	WILLS,BRYCE	1	1	1	0.0	0.0	1.0	0.0	1	1	2.783333333333333	2.783333333333333	0.0	0.0	2.783333333333333	0.0	1.1666666666666667	2.783333333333333	Away	11/06/19						
17:13	REBOUND DEF by PRIDGETT,SAYEED	2	0		STAN	17	13	False	False	False	False	REBOUND DEF	PRIDGETT,SAYEED			1	1	1	0.0	0.0	1.0	0.0	1	1	2.783333333333333	2.783333333333333	0.0	0.0	2.783333333333333	0.0	1.1666666666666667	2.783333333333333	Away	11/06/19						
17:07	MISS JUMPER by PRIDGETT,SAYEED	2	0		STAN	17	07	False	False	False	False	MISS JUMPER	PRIDGETT,SAYEED			1	1	1	0.0	0.0	1.0	0.0	1	1	2.8833333333333333	2.8833333333333333	0.0	0.0	2.8833333333333333	0.0	1.2666666666666668	2.8833333333333333	Away	11/06/19						
17:07		2	0	REBOUND DEF by TERRY,TYRELL	STAN	17	07	False	False	False	False			REBOUND DEF	TERRY,TYRELL	1	1	1	0.0	0.0	1.0	0.0	1	1	2.8833333333333333	2.8833333333333333	0.0	0.0	2.8833333333333333	0.0	1.2666666666666668	2.8833333333333333	Away	11/06/19						
16:48		2	2	GOOD DUNK by SILVA,OSCAR DA	STAN	16	48	False	False	False	True			GOOD DUNK	SILVA,OSCAR DA	1	1	1	0.0	0.0	1.0	0.0	1	1	3.2	3.2	0.0	0.0	3.2	0.0	1.5833333333333335	3.2	Away	11/06/19						
16:48		2	2	ASSIST by DAVIS,DAEJON	STAN	16	48	False	False	False	False			ASSIST	DAVIS,DAEJON	1	1	1	0.0	0.0	1.0	0.0	1	1	3.2	3.2	0.0	0.0	3.2	0.0	1.5833333333333335	3.2	Away	11/06/19						
16:28	GOOD 3PTR by MANUEL,KENDAL	5	2		STAN	16	28	False	False	False	False	GOOD 3PTR	MANUEL,KENDAL			1	1	1	0.0	0.0	1.0	0.0	1	1	3.5333333333333337	3.5333333333333337	0.0	0.0	3.5333333333333337	0.0	1.9166666666666667	3.5333333333333337	Away	11/06/19						
16:05		5	4	GOOD JUMPER by WILLS,BRYCE	STAN	16	05	False	False	False	True			GOOD JUMPER	WILLS,BRYCE	1	1	1	0.0	0.0	1.0	0.0	1	1	3.916666666666667	3.916666666666667	0.0	0.0	3.916666666666667	0.0	2.3000000000000003	3.916666666666667	Away	11/06/19						
15:42	MISS 3PTR by OWENS,KYLE	5	4		STAN	15	42	False	False	False	False	MISS 3PTR	OWENS,KYLE			1	1	1	0.0	0.0	1.0	0.0	1	1	4.300000000000001	4.300000000000001	0.0	0.0	4.300000000000001	0.0	2.6833333333333336	4.300000000000001	Away	11/06/19						
15:42		5	4	REBOUND DEF by KISUNAS,LUKAS	STAN	15	42	False	False	False	False			REBOUND DEF	KISUNAS,LUKAS	1	1	1	0.0	0.0	1.0	0.0	1	1	4.300000000000001	4.300000000000001	0.0	0.0	4.300000000000001	0.0	2.6833333333333336	4.300000000000001	Away	11/06/19						
15:33		5	7	GOOD 3PTR by SILVA,OSCAR DA	STAN	15	33	False	False	False	False			GOOD 3PTR	SILVA,OSCAR DA	1	1	1	0.0	0.0	1.0	0.0	1	1	4.450000000000001	4.450000000000001	0.0	0.0	4.450000000000001	0.0	2.8333333333333335	4.450000000000001	Away	11/06/19						
15:33		5	7	ASSIST by WILLS,BRYCE	STAN	15	33	False	False	False	False			ASSIST	WILLS,BRYCE	1	1	1	0.0	0.0	1.0	0.0	1	1	4.450000000000001	4.450000000000001	0.0	0.0	4.450000000000001	0.0	2.8333333333333335	4.450000000000001	Away	11/06/19						
15:06	GOOD LAYUP by CARTER-HOLLI,DERRICK	7	7		STAN	15	06	False	True	False	False	GOOD LAYUP	CARTER-HOLLI,DERRICK			1	1	1	0.0	0.0	1.0	0.0	1	1	4.900000000000001	4.900000000000001	0.0	0.0	4.900000000000001	0.0	3.2833333333333337	4.900000000000001	Away	11/06/19						
15:06	ASSIST by PRIDGETT,SAYEED	7	7		STAN	15	06	False	False	False	False	ASSIST	PRIDGETT,SAYEED			1	1	1	0.0	0.0	1.0	0.0	1	1	4.900000000000001	4.900000000000001	0.0	0.0	4.900000000000001	0.0	3.2833333333333337	4.900000000000001	Away	11/06/19						
14:50	FOUL by OWENS,KYLE	7	7		STAN	14	50	False	False	False	False	FOUL	OWENS,KYLE			1	1	1	0.0	0.0	1.0	0.0	1	1	5.166666666666668	5.166666666666668	0.0	0.0	5.166666666666668	0.0	3.5500000000000003	5.166666666666668	Away	11/06/19						
14:50	TIMEOUT MEDIA by TEAM	7	7		STAN	14	50	False	False	False	False	TIMEOUT MEDIA	TEAM			1	1	1	0.0	0.0	1.0	0.0	1	1	5.166666666666668	5.166666666666668	0.0	0.0	5.166666666666668	0.0	3.5500000000000003	5.166666666666668	Away	11/06/19						
14:48	SUB IN by FALLS,TIMMY	7	7		STAN	14	48	False	False	False	False	SUB IN	FALLS,TIMMY			1	1	1	1.0	0.0	1.0	0.0	1	1	5.200000000000001	5.200000000000001	0.03333333333333333	0.0	5.200000000000001	0.0	3.5833333333333335	5.200000000000001	Away	11/06/19						
14:48	SUB IN by EGUN,EDDY	7	7		STAN	14	48	False	False	False	False	SUB IN	EGUN,EDDY			1	1	1	1.0	1.0	1.0	0.0	1	1	5.200000000000001	5.200000000000001	0.03333333333333333	0.0	5.200000000000001	0.0	3.5833333333333335	5.200000000000001	Away	11/06/19						
14:48	SUB OUT by OWENS,KYLE	7	7		STAN	14	48	False	False	False	False	SUB OUT	OWENS,KYLE			1	1	1	1.0	1.0	0.0	0.0	1	1	5.200000000000001	5.200000000000001	0.03333333333333333	0.0	0.0	0.0	3.5833333333333335	5.200000000000001	Away	11/06/19						
14:48	SUB OUT by VAZQUEZ,JOSH	7	7		STAN	14	48	False	False	False	False	SUB OUT	VAZQUEZ,JOSH			1	1	1	1.0	1.0	0.0	0.0	1	0	5.200000000000001	5.200000000000001	0.03333333333333333	0.0	0.0	0.0	3.5833333333333335	0.0	Away	11/06/19						
14:48		7	7	SUB IN by WHITE,ISAAC	STAN	14	48	False	False	False	False			SUB IN	WHITE,ISAAC	1	1	1	1.0	1.0	0.0	0.0	1	0	5.200000000000001	5.200000000000001	0.03333333333333333	0.0	0.0	0.0	3.5833333333333335	0.0	Away	11/06/19						
14:48		7	7	SUB IN by JONES,SPENCER	STAN	14	48	False	False	False	False			SUB IN	JONES,SPENCER	1	1	1	1.0	1.0	0.0	0.0	1	0	5.200000000000001	5.200000000000001	0.03333333333333333	0.0	0.0	0.0	3.5833333333333335	0.0	Away	11/06/19						
14:48		7	7	SUB IN by KEEFE,JAMES	STAN	14	48	False	False	False	False			SUB IN	KEEFE,JAMES	1	1	1	1.0	1.0	0.0	0.0	1	0	5.200000000000001	5.200000000000001	0.03333333333333333	0.0	0.0	0.0	3.5833333333333335	0.0	Away	11/06/19						
14:48		7	7	SUB OUT by WILLS,BRYCE	STAN	14	48	False	False	False	False			SUB OUT	WILLS,BRYCE	1	1	1	1.0	1.0	0.0	0.0	1	0	5.200000000000001	5.200000000000001	0.03333333333333333	0.0	0.0	0.0	3.5833333333333335	0.0	Away	11/06/19						
14:48		7	7	SUB OUT by TERRY,TYRELL	STAN	14	48	False	False	False	False			SUB OUT	TERRY,TYRELL	1	1	1	1.0	1.0	0.0	0.0	1	0	5.200000000000001	5.200000000000001	0.03333333333333333	0.0	0.0	0.0	3.5833333333333335	0.0	Away	11/06/19						
14:48		7	7	SUB OUT by KISUNAS,LUKAS	STAN	14	48	False	False	False	False			SUB OUT	KISUNAS,LUKAS	1	1	1	1.0	1.0	0.0	0.0	1	0	5.200000000000001	5.200000000000001	0.03333333333333333	0.0	0.0	0.0	3.5833333333333335	0.0	Away	11/06/19						
14:29		7	7	TURNOVER by TEAM	STAN	14	29	False	False	False	False			TURNOVER	TEAM	1	1	1	1.0	1.0	0.0	0.0	1	0	5.5166666666666675	5.5166666666666675	0.35	0.31666666666666665	0.0	0.0	3.9000000000000004	0.0	Away	11/06/19						
14:18		7	7	FOUL by JONES,SPENCER	STAN	14	18	False	False	False	False			FOUL	JONES,SPENCER	1	1	1	1.0	1.0	0.0	0.0	1	0	5.700000000000001	5.700000000000001	0.5333333333333333	0.5	0.0	0.0	4.083333333333334	0.0	Away	11/06/19						
14:18	GOOD FT by EGUN,EDDY	8	7		STAN	14	18	False	False	False	False	GOOD FT	EGUN,EDDY			1	1	1	1.0	1.0	0.0	0.0	1	0	5.700000000000001	5.700000000000001	0.5333333333333333	0.5	0.0	0.0	4.083333333333334	0.0	Away	11/06/19						
14:18	MISS FT by EGUN,EDDY	8	7		STAN	14	18	False	False	False	False	MISS FT	EGUN,EDDY			1	1	1	1.0	1.0	0.0	0.0	1	0	5.700000000000001	5.700000000000001	0.5333333333333333	0.5	0.0	0.0	4.083333333333334	0.0	Away	11/06/19						
14:18		8	7	REBOUND DEF by WHITE,ISAAC	STAN	14	18	False	False	False	False			REBOUND DEF	WHITE,ISAAC	1	1	1	1.0	1.0	0.0	0.0	1	0	5.700000000000001	5.700000000000001	0.5333333333333333	0.5	0.0	0.0	4.083333333333334	0.0	Away	11/06/19						
13:54		8	7	TURNOVER by SILVA,OSCAR DA	STAN	13	54	False	False	False	False			TURNOVER	SILVA,OSCAR DA	1	1	1	1.0	1.0	0.0	0.0	1	0	6.100000000000001	6.100000000000001	0.9333333333333333	0.9	0.0	0.0	4.483333333333334	0.0	Away	11/06/19						
13:54	SUB IN by ANDERSON,MACK	8	7		STAN	13	54	False	False	False	False	SUB IN	ANDERSON,MACK			1	1	1	1.0	1.0	0.0	1.0	1	0	6.100000000000001	6.100000000000001	0.9333333333333333	0.9	0.0	0.0	4.483333333333334	0.0	Away	11/06/19						
13:54	SUB IN by VAZQUEZ,JOSH	8	7		STAN	13	54	False	False	False	False	SUB IN	VAZQUEZ,JOSH			1	1	1	1.0	1.0	0.0	1.0	1	1	6.100000000000001	6.100000000000001	0.9333333333333333	0.9	0.0	0.0	4.483333333333334	0.0	Away	11/06/19						
13:54	SUB OUT by PRIDGETT,SAYEED	8	7		STAN	13	54	False	False	False	False	SUB OUT	PRIDGETT,SAYEED			1	1	0	1.0	1.0	0.0	1.0	1	1	6.100000000000001	0.0	0.9333333333333333	0.9	0.0	0.0	4.483333333333334	0.0	Away	11/06/19						
13:54	SUB OUT by CARTER-HOLLI,DERRICK	8	7		STAN	13	54	False	False	False	False	SUB OUT	CARTER-HOLLI,DERRICK			1	1	0	1.0	1.0	0.0	1.0	0	1	6.100000000000001	0.0	0.9333333333333333	0.9	0.0	0.0	0.0	0.0	Away	11/06/19						
13:40	MISS JUMPER by VAZQUEZ,JOSH	8	7		STAN	13	40	False	False	False	False	MISS JUMPER	VAZQUEZ,JOSH			1	1	0	1.0	1.0	0.0	1.0	0	1	6.333333333333335	0.0	1.1666666666666667	1.1333333333333333	0.0	0.23333333333333334	0.0	0.23333333333333334	Away	11/06/19						
13:40		8	7	REBOUND DEF by KEEFE,JAMES	STAN	13	40	False	False	False	False			REBOUND DEF	KEEFE,JAMES	1	1	0	1.0	1.0	0.0	1.0	0	1	6.333333333333335	0.0	1.1666666666666667	1.1333333333333333	0.0	0.23333333333333334	0.0	0.23333333333333334	Away	11/06/19						
13:13		8	7	MISS 3PTR by JONES,SPENCER	STAN	13	13	False	False	False	False			MISS 3PTR	JONES,SPENCER	1	1	0	1.0	1.0	0.0	1.0	0	1	6.783333333333335	0.0	1.6166666666666667	1.5833333333333333	0.0	0.6833333333333333	0.0	0.6833333333333333	Away	11/06/19						
13:13	REBOUND DEF by MANUEL,KENDAL	8	7		STAN	13	13	False	False	False	False	REBOUND DEF	MANUEL,KENDAL			1	1	0	1.0	1.0	0.0	1.0	0	1	6.783333333333335	0.0	1.6166666666666667	1.5833333333333333	0.0	0.6833333333333333	0.0	0.6833333333333333	Away	11/06/19						
13:04	MISS LAYUP by MANUEL,KENDAL	8	7		STAN	13	04	False	False	False	False	MISS LAYUP	MANUEL,KENDAL			1	1	0	1.0	1.0	0.0	1.0	0	1	6.933333333333335	0.0	1.7666666666666666	1.7333333333333332	0.0	0.8333333333333334	0.0	0.8333333333333334	Away	11/06/19						
13:04		8	7	REBOUND DEF by TEAM	STAN	13	04	False	False	False	False			REBOUND DEF	TEAM	1	1	0	1.0	1.0	0.0	1.0	0	1	6.933333333333335	0.0	1.7666666666666666	1.7333333333333332	0.0	0.8333333333333334	0.0	0.8333333333333334	Away	11/06/19						
13:03	FOUL by EGUN,EDDY	8	7		STAN	13	03	False	False	False	False	FOUL	EGUN,EDDY			1	1	0	1.0	1.0	0.0	1.0	0	1	6.950000000000002	0.0	1.7833333333333332	1.7499999999999998	0.0	0.8500000000000001	0.0	0.8500000000000001	Away	11/06/19						
13:03		8	7	SUB IN by TERRY,TYRELL	STAN	13	03	False	False	False	False			SUB IN	TERRY,TYRELL	1	1	0	1.0	1.0	0.0	1.0	0	1	6.950000000000002	0.0	1.7833333333333332	1.7499999999999998	0.0	0.8500000000000001	0.0	0.8500000000000001	Away	11/06/19						
13:03		8	7	SUB IN by DELAIRE,JAIDEN	STAN	13	03	False	False	False	False			SUB IN	DELAIRE,JAIDEN	1	1	0	1.0	1.0	0.0	1.0	0	1	6.950000000000002	0.0	1.7833333333333332	1.7499999999999998	0.0	0.8500000000000001	0.0	0.8500000000000001	Away	11/06/19						
13:03		8	7	SUB OUT by DAVIS,DAEJON	STAN	13	03	False	False	False	False			SUB OUT	DAVIS,DAEJON	1	1	0	1.0	1.0	0.0	1.0	0	1	6.950000000000002	0.0	1.7833333333333332	1.7499999999999998	0.0	0.8500000000000001	0.0	0.8500000000000001	Away	11/06/19						
13:03		8	7	SUB OUT by SILVA,OSCAR DA	STAN	13	03	False	False	False	False			SUB OUT	SILVA,OSCAR DA	1	1	0	1.0	1.0	0.0	1.0	0	1	6.950000000000002	0.0	1.7833333333333332	1.7499999999999998	0.0	0.8500000000000001	0.0	0.8500000000000001	Away	11/06/19						
12:59	SUB IN by PRIDGETT,SAYEED	8	7		STAN	12	59	False	False	False	False	SUB IN	PRIDGETT,SAYEED			1	1	1	1.0	1.0	0.0	1.0	0	1	7.016666666666668	0.06666666666666667	1.8499999999999999	1.8166666666666664	0.0	0.9166666666666667	0.0	0.9166666666666667	Away	11/06/19						
12:59	SUB OUT by MANUEL,KENDAL	8	7		STAN	12	59	False	False	False	False	SUB OUT	MANUEL,KENDAL			1	0	1	1.0	1.0	0.0	1.0	0	1	0.0	0.06666666666666667	1.8499999999999999	1.8166666666666664	0.0	0.9166666666666667	0.0	0.9166666666666667	Away	11/06/19						
12:44		8	7	MISS JUMPER by JONES,SPENCER	STAN	12	44	False	False	False	False			MISS JUMPER	JONES,SPENCER	1	0	1	1.0	1.0	0.0	1.0	0	1	0.0	0.31666666666666665	2.0999999999999996	2.0666666666666664	0.0	1.1666666666666667	0.0	1.1666666666666667	Away	11/06/19						
12:44	REBOUND DEF by ANDERSON,MACK	8	7		STAN	12	44	False	False	False	False	REBOUND DEF	ANDERSON,MACK			1	0	1	1.0	1.0	0.0	1.0	0	1	0.0	0.31666666666666665	2.0999999999999996	2.0666666666666664	0.0	1.1666666666666667	0.0	1.1666666666666667	Away	11/06/19						
12:31	MISS LAYUP by ANDERSON,MACK	8	7		STAN	12	31	False	False	False	False	MISS LAYUP	ANDERSON,MACK			1	0	1	1.0	1.0	0.0	1.0	0	1	0.0	0.5333333333333333	2.3166666666666664	2.283333333333333	0.0	1.3833333333333333	0.0	1.3833333333333333	Away	11/06/19						
12:31		8	7	REBOUND DEF by JONES,SPENCER	STAN	12	31	False	False	False	False			REBOUND DEF	JONES,SPENCER	1	0	1	1.0	1.0	0.0	1.0	0	1	0.0	0.5333333333333333	2.3166666666666664	2.283333333333333	0.0	1.3833333333333333	0.0	1.3833333333333333	Away	11/06/19						
12:30	FOUL by ANDERSON,MACK	8	7		STAN	12	30	False	False	False	False	FOUL	ANDERSON,MACK			1	0	1	1.0	1.0	0.0	1.0	0	1	0.0	0.55	2.333333333333333	2.3	0.0	1.4	0.0	1.4	Away	11/06/19						
12:30	SUB IN by CARTER-HOLLI,DERRICK	8	7		STAN	12	30	False	False	False	False	SUB IN	CARTER-HOLLI,DERRICK			1	0	1	1.0	1.0	0.0	1.0	1	1	0.0	0.55	2.333333333333333	2.3	0.0	1.4	0.0	1.4	Away	11/06/19						
12:30	SUB OUT by ANDERSON,MACK	8	7		STAN	12	30	False	False	False	False	SUB OUT	ANDERSON,MACK			1	0	1	1.0	1.0	0.0	0.0	1	1	0.0	0.55	2.333333333333333	2.3	0.0	0.0	0.0	1.4	Away	11/06/19						
12:30		8	7	SUB IN by KISUNAS,LUKAS	STAN	12	30	False	False	False	False			SUB IN	KISUNAS,LUKAS	1	0	1	1.0	1.0	0.0	0.0	1	1	0.0	0.55	2.333333333333333	2.3	0.0	0.0	0.0	1.4	Away	11/06/19						
12:30		8	7	SUB IN by WILLS,BRYCE	STAN	12	30	False	False	False	False			SUB IN	WILLS,BRYCE	1	0	1	1.0	1.0	0.0	0.0	1	1	0.0	0.55	2.333333333333333	2.3	0.0	0.0	0.0	1.4	Away	11/06/19						
12:30		8	7	SUB OUT by WHITE,ISAAC	STAN	12	30	False	False	False	False			SUB OUT	WHITE,ISAAC	1	0	1	1.0	1.0	0.0	0.0	1	1	0.0	0.55	2.333333333333333	2.3	0.0	0.0	0.0	1.4	Away	11/06/19						
12:30		8	7	SUB OUT by KEEFE,JAMES	STAN	12	30	False	False	False	False			SUB OUT	KEEFE,JAMES	1	0	1	1.0	1.0	0.0	0.0	1	1	0.0	0.55	2.333333333333333	2.3	0.0	0.0	0.0	1.4	Away	11/06/19						
12:10		8	7	MISS 3PTR by DELAIRE,JAIDEN	STAN	12	10	False	False	False	False			MISS 3PTR	DELAIRE,JAIDEN	1	0	1	1.0	1.0	0.0	0.0	1	1	0.0	0.8833333333333333	2.6666666666666665	2.6333333333333333	0.0	0.0	0.3333333333333333	1.7333333333333332	Away	11/06/19						
12:10	REBOUND DEF by VAZQUEZ,JOSH	8	7		STAN	12	10	False	False	False	False	REBOUND DEF	VAZQUEZ,JOSH			1	0	1	1.0	1.0	0.0	0.0	1	1	0.0	0.8833333333333333	2.6666666666666665	2.6333333333333333	0.0	0.0	0.3333333333333333	1.7333333333333332	Away	11/06/19						
11:44	TURNOVER by FALLS,TIMMY	8	7		STAN	11	44	False	False	False	False	TURNOVER	FALLS,TIMMY			1	0	1	1.0	1.0	0.0	0.0	1	1	0.0	1.3166666666666667	3.0999999999999996	3.0666666666666664	0.0	0.0	0.7666666666666666	2.1666666666666665	Away	11/06/19						
11:44		8	7	STEAL by DELAIRE,JAIDEN	STAN	11	44	False	False	False	False			STEAL	DELAIRE,JAIDEN	1	0	1	1.0	1.0	0.0	0.0	1	1	0.0	1.3166666666666667	3.0999999999999996	3.0666666666666664	0.0	0.0	0.7666666666666666	2.1666666666666665	Away	11/06/19						
11:22		8	7	TURNOVER by WILLS,BRYCE	STAN	11	22	False	False	False	False			TURNOVER	WILLS,BRYCE	1	0	1	1.0	1.0	0.0	0.0	1	1	0.0	1.6833333333333333	3.4666666666666663	3.433333333333333	0.0	0.0	1.1333333333333333	2.533333333333333	Away	11/06/19						
11:22	STEAL by PRIDGETT,SAYEED	8	7		STAN	11	22	False	False	False	False	STEAL	PRIDGETT,SAYEED			1	0	1	1.0	1.0	0.0	0.0	1	1	0.0	1.6833333333333333	3.4666666666666663	3.433333333333333	0.0	0.0	1.1333333333333333	2.533333333333333	Away	11/06/19						
11:17	GOOD LAYUP by EGUN,EDDY	10	7		STAN	11	17	True	True	False	False	GOOD LAYUP	EGUN,EDDY			1	0	1	1.0	1.0	0.0	0.0	1	1	0.0	1.7666666666666666	3.55	3.5166666666666666	0.0	0.0	1.2166666666666666	2.6166666666666667	Away	11/06/19						
11:17	ASSIST by PRIDGETT,SAYEED	10	7		STAN	11	17	False	False	False	False	ASSIST	PRIDGETT,SAYEED			1	0	1	1.0	1.0	0.0	0.0	1	1	0.0	1.7666666666666666	3.55	3.5166666666666666	0.0	0.0	1.2166666666666666	2.6166666666666667	Away	11/06/19						
10:58		10	7	MISS JUMPER by TERRY,TYRELL	STAN	10	58	False	False	False	False			MISS JUMPER	TERRY,TYRELL	1	0	1	1.0	1.0	0.0	0.0	1	1	0.0	2.083333333333333	3.8666666666666663	3.833333333333333	0.0	0.0	1.5333333333333332	2.9333333333333336	Away	11/06/19						
10:58	REBOUND DEF by FALLS,TIMMY	10	7		STAN	10	58	False	False	False	False	REBOUND DEF	FALLS,TIMMY			1	0	1	1.0	1.0	0.0	0.0	1	1	0.0	2.083333333333333	3.8666666666666663	3.833333333333333	0.0	0.0	1.5333333333333332	2.9333333333333336	Away	11/06/19						
10:54	TURNOVER by FALLS,TIMMY	10	7		STAN	10	54	False	False	False	False	TURNOVER	FALLS,TIMMY			1	0	1	1.0	1.0	0.0	0.0	1	1	0.0	2.15	3.933333333333333	3.9	0.0	0.0	1.5999999999999999	3.0000000000000004	Away	11/06/19						
